"","localid","sessionNums","queryType","questNum","pos","ttr","numTries","clipNum","clipName"
"40879","SSI_1160269250",389,2,1,153,"1407",0,4909,"1061_IEO_ANG_LO"
"40883","SSI_1160269250",389,2,2,157,"1930",0,1921,"1024_ITH_HAP_XX"
"40887","SSI_1160269250",389,2,3,161,"589",0,704,"1009_DFA_SAD_XX"
"40891","SSI_1160269250",389,2,4,165,"484",0,5656,"1070_TIE_NEU_XX"
"40895","SSI_1160269250",389,2,5,169,"439",0,5407,"1067_IEO_DIS_LO"
"40899","SSI_1160269250",389,2,6,173,"950",0,7399,"1091_TAI_FEA_XX"
"40903","SSI_1160269250",389,2,7,177,"639",0,1202,"1015_ITS_SAD_XX"
"40907","SSI_1160269250",389,2,8,181,"355",0,3166,"1039_ITS_FEA_XX"
"40911","SSI_1160269250",389,2,9,185,"1727",0,5158,"1064_IEO_FEA_LO"
"40915","SSI_1160269250",389,2,10,189,"1395",0,4162,"1051_WSI_FEA_XX"
"40919","SSI_1160269250",389,2,11,193,"1265",0,6154,"1076_IOM_NEU_XX"
"40923","SSI_1160269250",389,2,12,197,"547",0,2419,"1030_DFA_HAP_XX"
"40924","SSI_1160269250",389,2,12,198,"5546",1,2419,"1030_DFA_HAP_XX"
"40928","SSI_1160269250",389,2,13,202,"374",0,6652,"1082_IWW_HAP_XX"
"40932","SSI_1160269250",389,2,14,206,"319",0,3913,"1048_WSI_HAP_XX"
"40936","SSI_1160269250",389,2,15,210,"1272",0,953,"1012_DFA_DIS_XX"
"40940","SSI_1160269250",389,2,16,214,"942",0,1672,"1021_IWL_FEA_XX"
"40944","SSI_1160269250",389,2,17,218,"3036",0,1921,"1024_ITH_HAP_XX"
"40948","SSI_1160269250",389,2,18,222,"1571",0,2170,"1027_ITH_FEA_XX"
"40952","SSI_1160269250",389,2,19,226,"3511",0,3415,"1042_TSI_HAP_XX"
"40956","SSI_1160269250",389,2,20,230,"3035",0,4162,"1051_WSI_FEA_XX"
"40960","SSI_1160269250",389,2,21,234,"692",0,2668,"1033_DFA_FEA_XX"
"40964","SSI_1160269250",389,2,22,238,"1274",0,1451,"1018_ITS_DIS_XX"
"40968","SSI_1160269250",389,2,23,242,"1007",0,4660,"1058_IEO_SAD_LO"
"40972","SSI_1160269250",389,2,24,246,"4680",0,2917,"1036_ITS_HAP_XX"
"40976","SSI_1160269250",389,2,25,250,"864",0,206,"1003_MTI_SAD_XX"
"40980","SSI_1160269250",389,2,26,254,"1218",0,7399,"1091_TAI_FEA_XX"
"40984","SSI_1160269250",389,2,27,258,"1033",0,3664,"1045_TSI_FEA_XX"
"40988","SSI_1160269250",389,2,28,262,"1206",0,4411,"1055_IEO_HAP_LO"
"40989","SSI_1160269250",389,2,28,263,"4411",1,4411,"1055_IEO_HAP_LO"
"40993","SSI_1160269250",389,2,29,267,"645",0,455,"1006_MTI_DIS_XX"
"40997","SSI_1160269250",389,2,30,271,"1852",0,5905,"1073_TIE_ANG_XX"
"41001","SSI_1160269250",389,2,31,275,"3652",0,6901,"1085_IWW_FEA_XX"
"41005","SSI_1160269250",389,2,32,279,"1764",0,6403,"1079_IOM_FEA_XX"
"41009","SSI_1160269250",389,2,33,283,"1411",0,7150,"1088_TAI_HAP_XX"
"41013","SSI_1160269250",389,3,91,287,"1787",0,7443,"ANG_HI_practice"
"41017","SSI_1160269250",389,3,92,291,"2940",0,7444,"SAD_MD_practice"
"41021","SSI_1160269250",389,3,1,295,"2566",0,5435,"1067_MTI_HAP_XX"
"41025","SSI_1160269250",389,3,2,299,"1703",0,3194,"1040_IEO_DIS_MD"
"41029","SSI_1160269250",389,3,3,303,"541",0,6182,"1076_IWL_FEA_XX"
"41033","SSI_1160269250",389,3,4,307,"3452",0,6929,"1085_DFA_SAD_XX"
"41037","SSI_1160269250",389,3,5,311,"3426",0,3941,"1049_IOM_HAP_XX"
"41041","SSI_1160269250",389,3,6,315,"4147",0,3692,"1046_TIE_FEA_XX"
"41045","SSI_1160269250",389,3,7,319,"9982",0,2447,"1031_IEO_SAD_MD"
"41049","SSI_1160269250",389,3,8,323,"5304",0,4190,"1052_IOM_FEA_XX"
"41053","SSI_1160269250",389,3,9,327,"1939",0,5186,"1064_TAI_FEA_XX"
"41057","SSI_1160269250",389,3,10,331,"1252",0,2945,"1037_IEO_FEA_MD"
"41061","SSI_1160269250",389,3,11,335,"499",0,4688,"1058_IWW_FEA_XX"
"41065","SSI_1160269250",389,3,12,339,"1784",0,3194,"1040_IEO_DIS_MD"
"41069","SSI_1160269250",389,3,13,343,"1115",0,2696,"1034_IEO_ANG_MD"
"41073","SSI_1160269250",389,3,14,347,"466",0,5933,"1073_IWL_HAP_XX"
"41077","SSI_1160269250",389,3,15,351,"873",0,6680,"1082_ITH_DIS_XX"
"41081","SSI_1160269250",389,3,16,355,"582",0,3443,"1043_TIE_HAP_XX"
"41085","SSI_1160269250",389,3,17,359,"606",0,6431,"1079_ITH_SAD_XX"
"41089","SSI_1160269250",389,3,18,363,"1041",0,1230,"1016_IEO_FEA_HI"
"41093","SSI_1160269250",389,3,19,367,"3136",0,6929,"1085_DFA_SAD_XX"
"41097","SSI_1160269250",389,3,20,371,"2214",0,4937,"1061_TAI_HAP_XX"
"41101","SSI_1160269250",389,3,21,375,"407",0,234,"1003_TSI_NEU_XX"
"41105","SSI_1160269250",389,3,22,379,"1172",0,2198,"1028_IEO_HAP_MD"
"41109","SSI_1160269250",389,3,23,383,"3021",0,1479,"1019_IEO_DIS_HI"
"41113","SSI_1160269250",389,3,24,387,"4148",0,1949,"1024_WSI_DIS_XX"
"41117","SSI_1160269250",389,3,25,391,"1685",0,7178,"1088_DFA_DIS_XX"
"41121","SSI_1160269250",389,3,26,395,"481",0,483,"1006_TSI_ANG_XX"
"41125","SSI_1160269250",389,3,27,399,"11524",0,5684,"1070_MTI_FEA_XX"
"41129","SSI_1160269250",389,3,28,403,"2226",0,4190,"1052_IOM_FEA_XX"
"41133","SSI_1160269250",389,3,29,407,"211",0,7427,"1091_ITS_SAD_XX"
"41137","SSI_1160269250",389,3,30,411,"684",0,981,"1013_IEO_ANG_HI"
"41141","SSI_1160269250",389,3,31,415,"928",0,4439,"1055_IWW_HAP_XX"
"41145","SSI_1160269250",389,3,32,419,"2711",0,1700,"1021_WSI_SAD_XX"
"41149","SSI_1160269250",389,3,33,423,"7123",0,732,"1010_IEO_SAD_HI"
"41154","SSI_1160269395",390,1,91,4,"1010",0,7443,"ANG_HI_practice"
"41158","SSI_1160269395",390,1,92,8,"2701",0,7444,"SAD_MD_practice"
"41162","SSI_1160269395",390,1,1,12,"9354",0,2682,"1033_WSI_NEU_XX"
"41166","SSI_1160269395",390,1,2,16,"8450",0,6915,"1085_IWL_NEU_XX"
"41170","SSI_1160269395",390,1,3,20,"3223",0,3429,"1043_IEO_HAP_HI"
"41174","SSI_1160269395",390,1,4,24,"17524",0,1686,"1021_ITS_NEU_XX"
"41178","SSI_1160269395",390,1,5,28,"9879",0,5421,"1067_IOM_DIS_XX"
"41182","SSI_1160269395",390,1,6,32,"912",0,4176,"1052_IEO_FEA_HI"
"41186","SSI_1160269395",390,1,7,36,"2178",0,967,"1012_WSI_HAP_XX"
"41190","SSI_1160269395",390,1,8,40,"10008",0,1216,"1015_WSI_FEA_XX"
"41194","SSI_1160269395",390,1,9,44,"9746",0,7413,"1091_ITH_NEU_XX"
"41198","SSI_1160269395",390,1,10,48,"1491",0,6168,"1076_TAI_SAD_XX"
"41202","SSI_1160269395",390,1,11,52,"738",0,3927,"1049_IEO_ANG_HI"
"41206","SSI_1160269395",390,1,12,56,"785",0,5919,"1073_IWW_DIS_XX"
"41210","SSI_1160269395",390,1,13,60,"1531",0,2433,"1030_TSI_ANG_XX"
"41214","SSI_1160269395",390,1,14,64,"7907",0,1935,"1024_ITS_ANG_XX"
"41218","SSI_1160269395",390,1,15,68,"895",0,5172,"1064_IOM_SAD_XX"
"41222","SSI_1160269395",390,1,16,72,"746",0,3678,"1046_IEO_SAD_HI"
"41226","SSI_1160269395",390,1,17,76,"975",0,967,"1012_WSI_HAP_XX"
"41230","SSI_1160269395",390,1,18,80,"883",0,718,"1009_TSI_FEA_XX"
"41234","SSI_1160269395",390,1,19,84,"2207",0,6666,"1082_MTI_ANG_XX"
"41238","SSI_1160269395",390,1,20,88,"3189",0,2184,"1027_TSI_NEU_XX"
"41242","SSI_1160269395",390,1,21,92,"4938",0,5670,"1070_IWW_SAD_XX"
"41246","SSI_1160269395",390,1,22,96,"1671",0,469,"1006_DFA_HAP_XX"
"41250","SSI_1160269395",390,1,23,100,"4907",0,3429,"1043_IEO_HAP_HI"
"41254","SSI_1160269395",390,1,24,104,"577",0,4425,"1055_IEO_DIS_HI"
"41258","SSI_1160269395",390,1,25,108,"3978",0,6168,"1076_TAI_SAD_XX"
"41262","SSI_1160269395",390,1,26,112,"1096",0,4674,"1058_TIE_SAD_XX"
"41266","SSI_1160269395",390,1,27,116,"4149",0,4923,"1061_TIE_DIS_XX"
"41270","SSI_1160269395",390,1,28,120,"7411",0,7164,"1088_IWL_ANG_XX"
"41274","SSI_1160269395",390,1,29,124,"5301",0,6417,"1079_MTI_NEU_XX"
"41278","SSI_1160269395",390,1,30,128,"1129",0,1465,"1019_IEO_HAP_LO"
"41282","SSI_1160269395",390,1,31,132,"811",0,220,"1003_ITH_FEA_XX"
"41286","SSI_1160269395",390,1,32,136,"712",0,2931,"1036_WSI_ANG_XX"
"41290","SSI_1160269395",390,1,33,140,"2542",0,3180,"1040_IEO_NEU_XX"
"41294","SSI_1160269395",390,2,91,144,"1557",0,7443,"ANG_HI_practice"
"41298","SSI_1160269395",390,2,92,148,"1052",0,7444,"SAD_MD_practice"
"41302","SSI_1160269395",390,2,1,152,"2407",0,7441,"1091_WSI_FEA_XX"
"41306","SSI_1160269395",390,2,2,156,"1188",0,2710,"1034_IOM_NEU_XX"
"41310","SSI_1160269395",390,2,3,160,"2860",0,3457,"1043_IWW_ANG_XX"
"41314","SSI_1160269395",390,2,4,164,"1081",0,3955,"1049_TAI_ANG_XX"
"41318","SSI_1160269395",390,2,5,168,"1224",0,3706,"1046_TAI_NEU_XX"
"41322","SSI_1160269395",390,2,6,172,"3390",0,2212,"1028_TIE_NEU_XX"
"41326","SSI_1160269395",390,2,7,176,"1130",0,6694,"1082_TSI_HAP_XX"
"41330","SSI_1160269395",390,2,8,180,"2473",0,4453,"1055_MTI_ANG_XX"
"41334","SSI_1160269395",390,2,9,184,"5354",0,2461,"1031_TIE_ANG_XX"
"41338","SSI_1160269395",390,2,10,188,"2950",0,5698,"1070_DFA_NEU_XX"
"41342","SSI_1160269395",390,2,11,192,"1393",0,3208,"1040_IWW_NEU_XX"
"41346","SSI_1160269395",390,2,12,196,"4217",0,5200,"1064_ITH_NEU_XX"
"41350","SSI_1160269395",390,2,13,200,"852",0,6196,"1076_ITS_HAP_XX"
"41354","SSI_1160269395",390,2,14,204,"1248",0,6445,"1079_ITS_FEA_XX"
"41358","SSI_1160269395",390,2,15,208,"1434",0,7192,"1088_WSI_HAP_XX"
"41362","SSI_1160269395",390,2,16,212,"1338",0,1493,"1019_IWW_HAP_XX"
"41366","SSI_1160269395",390,2,17,216,"1646",0,2710,"1034_IOM_NEU_XX"
"41370","SSI_1160269395",390,2,18,220,"784",0,4951,"1061_IWL_ANG_XX"
"41374","SSI_1160269395",390,2,19,224,"4412",0,5449,"1067_ITH_ANG_XX"
"41378","SSI_1160269395",390,2,20,228,"5176",0,5698,"1070_DFA_NEU_XX"
"41382","SSI_1160269395",390,2,21,232,"1669",0,6943,"1085_TSI_FEA_XX"
"41383","SSI_1160269395",390,2,21,233,"7343",1,6943,"1085_TSI_FEA_XX"
"41387","SSI_1160269395",390,2,22,237,"1424",0,1714,"1022_IEO_FEA_LO"
"41391","SSI_1160269395",390,2,23,241,"2919",0,4702,"1058_IWL_NEU_XX"
"41395","SSI_1160269395",390,2,24,245,"890",0,1963,"1025_IEO_DIS_LO"
"41399","SSI_1160269395",390,2,25,249,"2412",0,5947,"1073_DFA_ANG_XX"
"41403","SSI_1160269395",390,2,26,253,"4776",0,2212,"1028_TIE_NEU_XX"
"41407","SSI_1160269395",390,2,27,257,"1267",0,248,"1004_IEO_HAP_MD"
"41411","SSI_1160269395",390,2,28,261,"1262",0,1244,"1016_IOM_FEA_XX"
"41415","SSI_1160269395",390,2,29,265,"1107",0,746,"1010_TIE_FEA_XX"
"41419","SSI_1160269395",390,2,30,269,"1392",0,4204,"1052_MTI_NEU_XX"
"41423","SSI_1160269395",390,2,31,273,"972",0,2959,"1037_IOM_ANG_XX"
"41427","SSI_1160269395",390,2,32,277,"1161",0,497,"1007_IEO_SAD_MD"
"41431","SSI_1160269395",390,2,33,281,"997",0,995,"1013_IOM_HAP_XX"
"41435","SSI_1160269395",390,3,91,285,"693",0,7443,"ANG_HI_practice"
"41439","SSI_1160269395",390,3,92,289,"358",0,7444,"SAD_MD_practice"
"41443","SSI_1160269395",390,3,1,293,"321",0,3983,"1049_ITS_HAP_XX"
"41447","SSI_1160269395",390,3,2,297,"887",0,6473,"1080_IEO_DIS_MD"
"41451","SSI_1160269395",390,3,3,301,"767",0,6224,"1077_IEO_FEA_MD"
"41455","SSI_1160269395",390,3,4,305,"6947",0,5975,"1074_IEO_ANG_LO"
"41459","SSI_1160269395",390,3,5,309,"1047",0,7220,"1089_IOM_HAP_XX"
"41463","SSI_1160269395",390,3,6,313,"706",0,276,"1004_IWW_SAD_XX"
"41467","SSI_1160269395",390,3,7,317,"736",0,4232,"1052_ITS_FEA_XX"
"41471","SSI_1160269395",390,3,8,321,"1398",0,2738,"1034_IWL_FEA_XX"
"41475","SSI_1160269395",390,3,9,325,"2897",0,1742,"1022_TAI_FEA_XX"
"41479","SSI_1160269395",390,3,10,329,"1042",0,2240,"1028_MTI_FEA_XX"
"41483","SSI_1160269395",390,3,11,333,"1828",0,1521,"1019_DFA_DIS_XX"
"41487","SSI_1160269395",390,3,12,337,"1024",0,6473,"1080_IEO_DIS_MD"
"41491","SSI_1160269395",390,3,13,341,"4078",0,4979,"1061_WSI_HAP_XX"
"41495","SSI_1160269395",390,3,14,345,"580",0,5228,"1064_WSI_FEA_XX"
"41499","SSI_1160269395",390,3,15,349,"1174",0,3236,"1040_ITH_FEA_XX"
"41503","SSI_1160269395",390,3,16,353,"973",0,525,"1007_IWW_DIS_XX"
"41507","SSI_1160269395",390,3,17,357,"1954",0,3485,"1043_DFA_HAP_XX"
"41511","SSI_1160269395",390,3,18,361,"2346",0,3734,"1046_DFA_FEA_XX"
"41515","SSI_1160269395",390,3,19,365,"2563",0,5975,"1074_IEO_ANG_LO"
"41519","SSI_1160269395",390,3,20,369,"831",0,1023,"1013_IWL_DIS_XX"
"41523","SSI_1160269395",390,3,21,373,"978",0,4730,"1058_TSI_FEA_XX"
"41527","SSI_1160269395",390,3,22,377,"660",0,4481,"1055_TSI_HAP_XX"
"41531","SSI_1160269395",390,3,23,381,"10573",0,774,"1010_IWL_SAD_XX"
"41535","SSI_1160269395",390,3,24,385,"777",0,2987,"1037_ITH_HAP_XX"
"41539","SSI_1160269395",390,3,25,389,"592",0,27,"1001_IOM_FEA_XX"
"41543","SSI_1160269395",390,3,26,393,"2997",0,6971,"1086_TIE_FEA_XX"
"41547","SSI_1160269395",390,3,27,397,"690",0,1272,"1016_ITH_SAD_XX"
"41551","SSI_1160269395",390,3,28,401,"3933",0,2738,"1034_IWL_FEA_XX"
"41555","SSI_1160269395",390,3,29,405,"1282",0,5477,"1068_IEO_HAP_LO"
"41559","SSI_1160269395",390,3,30,409,"803",0,1991,"1025_MTI_HAP_XX"
"41563","SSI_1160269395",390,3,31,413,"1949",0,2489,"1031_IWL_HAP_XX"
"41567","SSI_1160269395",390,3,32,417,"1357",0,6722,"1083_TIE_HAP_XX"
"41571","SSI_1160269395",390,3,33,421,"5224",0,5726,"1071_IEO_SAD_LO"
"41578","SSI_1160270775",393,1,91,4,"3266",0,7443,"ANG_HI_practice"
"41582","SSI_1160270775",393,1,92,8,"7502",0,7444,"SAD_MD_practice"
"41586","SSI_1160270775",393,1,1,12,"5954",0,1929,"1024_DFA_ANG_XX"
"41590","SSI_1160270775",393,1,2,16,"2194",0,435,"1006_IOM_ANG_XX"
"41594","SSI_1160270775",393,1,3,20,"8141",0,5138,"1063_TSI_SAD_XX"
"41598","SSI_1160270775",393,1,4,24,"20542",0,3395,"1042_IWL_DIS_XX"
"41602","SSI_1160270775",393,1,5,28,"1367",0,186,"1003_IOM_NEU_XX"
"41606","SSI_1160270775",393,1,6,32,"2029",0,6881,"1085_IEO_FEA_HI"
"41610","SSI_1160270775",393,1,7,36,"1844",0,933,"1012_MTI_ANG_XX"
"41614","SSI_1160270775",393,1,8,40,"6034",0,1182,"1015_IWL_NEU_XX"
"41618","SSI_1160270775",393,1,9,44,"1420",0,4889,"1060_ITS_DIS_XX"
"41622","SSI_1160270775",393,1,10,48,"1090",0,6632,"1082_IEO_ANG_HI"
"41626","SSI_1160270775",393,1,11,52,"1422",0,7130,"1088_IEO_DIS_HI"
"41630","SSI_1160270775",393,1,12,56,"2093",0,2897,"1036_MTI_DIS_XX"
"41634","SSI_1160270775",393,1,13,60,"1858",0,3146,"1039_IWL_SAD_XX"
"41638","SSI_1160270775",393,1,14,64,"1261",0,7379,"1091_TIE_SAD_XX"
"41642","SSI_1160270775",393,1,15,68,"1108",0,2648,"1033_MTI_SAD_XX"
"41646","SSI_1160270775",393,1,16,72,"3193",0,684,"1009_TAI_NEU_XX"
"41650","SSI_1160270775",393,1,17,76,"1951",0,933,"1012_MTI_ANG_XX"
"41654","SSI_1160270775",393,1,18,80,"1886",0,4640,"1057_ITS_SAD_XX"
"41658","SSI_1160270775",393,1,19,84,"2687",0,6383,"1079_IEO_SAD_HI"
"41662","SSI_1160270775",393,1,20,88,"3674",0,2178,"1027_ITS_NEU_XX"
"41666","SSI_1160270775",393,1,21,92,"1866",0,5885,"1072_WSI_DIS_XX"
"41670","SSI_1160270775",393,1,22,96,"1759",0,3644,"1045_ITH_SAD_XX"
"41674","SSI_1160270775",393,1,23,100,"1975",0,5138,"1063_TSI_SAD_XX"
"41678","SSI_1160270775",393,1,24,104,"1105",0,5636,"1069_WSI_SAD_XX"
"41682","SSI_1160270775",393,1,25,108,"693",0,6632,"1082_IEO_ANG_HI"
"41686","SSI_1160270775",393,1,26,112,"4201",0,5387,"1066_TSI_DIS_XX"
"41690","SSI_1160270775",393,1,27,116,"2008",0,6134,"1076_IEO_HAP_MD"
"41694","SSI_1160270775",393,1,28,120,"666",0,2399,"1030_TAI_DIS_XX"
"41698","SSI_1160270775",393,1,29,124,"1975",0,1431,"1018_IWL_ANG_XX"
"41702","SSI_1160270775",393,1,30,128,"1326",0,3893,"1048_ITH_DIS_XX"
"41706","SSI_1160270775",393,1,31,132,"1182",0,4391,"1054_DFA_DIS_XX"
"41710","SSI_1160270775",393,1,32,136,"2435",0,1680,"1021_DFA_NEU_XX"
"41714","SSI_1160270775",393,1,33,140,"911",0,4142,"1051_DFA_SAD_XX"
"41718","SSI_1160270775",393,2,91,144,"876",0,7443,"ANG_HI_practice"
"41722","SSI_1160270775",393,2,92,148,"1669",0,7444,"SAD_MD_practice"
"41726","SSI_1160270775",393,2,1,152,"1524",0,5166,"1064_TIE_SAD_XX"
"41730","SSI_1160270775",393,2,2,156,"1461",0,2925,"1036_TSI_ANG_XX"
"41734","SSI_1160270775",393,2,3,160,"1537",0,3174,"1039_WSI_NEU_XX"
"41738","SSI_1160270775",393,2,4,164,"2697",0,1210,"1015_TSI_FEA_XX"
"41742","SSI_1160270775",393,2,5,168,"1587",0,1957,"1025_IEO_ANG_LO"
"41746","SSI_1160270775",393,2,6,172,"1042",0,4917,"1061_IEO_DIS_HI"
"41750","SSI_1160270775",393,2,7,176,"2870",0,6660,"1082_TAI_ANG_XX"
"41754","SSI_1160270775",393,2,8,180,"1647",0,5664,"1070_IOM_SAD_XX"
"41758","SSI_1160270775",393,2,9,184,"864",0,4668,"1058_IEO_FEA_HI"
"41762","SSI_1160270775",393,2,10,188,"1488",0,5913,"1073_IOM_DIS_XX"
"41766","SSI_1160270775",393,2,11,192,"916",0,1708,"1022_IEO_SAD_LO"
"41770","SSI_1160270775",393,2,12,196,"1519",0,3921,"1049_IEO_HAP_HI"
"41774","SSI_1160270775",393,2,13,200,"1005",0,3423,"1042_WSI_ANG_XX"
"41778","SSI_1160270775",393,2,14,204,"2339",0,4419,"1055_IEO_ANG_HI"
"41782","SSI_1160270775",393,2,15,208,"1166",0,3672,"1046_IEO_NEU_XX"
"41786","SSI_1160270775",393,2,16,212,"2264",0,6162,"1076_IWW_SAD_XX"
"41790","SSI_1160270775",393,2,17,216,"1280",0,2925,"1036_TSI_ANG_XX"
"41794","SSI_1160270775",393,2,18,220,"1157",0,2427,"1030_ITS_ANG_XX"
"41798","SSI_1160270775",393,2,19,224,"2453",0,6909,"1085_MTI_NEU_XX"
"41802","SSI_1160270775",393,2,20,228,"4565",0,5913,"1073_IOM_DIS_XX"
"41806","SSI_1160270775",393,2,21,232,"971",0,463,"1006_ITH_HAP_XX"
"41810","SSI_1160270775",393,2,22,236,"1702",0,6411,"1079_TAI_NEU_XX"
"41814","SSI_1160270775",393,2,23,240,"949",0,961,"1012_TSI_HAP_XX"
"41818","SSI_1160270775",393,2,24,244,"1131",0,214,"1003_IWL_FEA_XX"
"41822","SSI_1160270775",393,2,25,248,"1281",0,2676,"1033_TSI_NEU_XX"
"41826","SSI_1160270775",393,2,26,252,"711",0,4917,"1061_IEO_DIS_HI"
"41830","SSI_1160270775",393,2,27,256,"981",0,1459,"1018_WSI_HAP_XX"
"41834","SSI_1160270775",393,2,28,260,"3280",0,5415,"1067_TIE_DIS_XX"
"41838","SSI_1160270775",393,2,29,264,"1440",0,7158,"1088_MTI_ANG_XX"
"41842","SSI_1160270775",393,2,30,268,"1222",0,2206,"1028_IEO_FEA_LO"
"41846","SSI_1160270775",393,2,31,272,"1120",0,7407,"1091_IWL_NEU_XX"
"41850","SSI_1160270775",393,2,32,276,"780",0,712,"1009_ITS_FEA_XX"
"41854","SSI_1160270775",393,2,33,280,"1556",0,4170,"1052_IEO_SAD_HI"
"41858","SSI_1160270775",393,3,91,284,"1571",0,7443,"ANG_HI_practice"
"41862","SSI_1160270775",393,3,92,288,"438",0,7444,"SAD_MD_practice"
"41866","SSI_1160270775",393,3,1,292,"2321",0,5941,"1073_ITH_ANG_XX"
"41870","SSI_1160270775",393,3,2,296,"1484",0,4696,"1058_MTI_NEU_XX"
"41874","SSI_1160270775",393,3,3,300,"1475",0,6688,"1082_ITS_HAP_XX"
"41878","SSI_1160270775",393,3,4,304,"1133",0,1985,"1025_TAI_HAP_XX"
"41882","SSI_1160270775",393,3,5,308,"1317",0,1487,"1019_IOM_HAP_XX"
"41886","SSI_1160270775",393,3,6,312,"1036",0,1736,"1022_IWW_FEA_XX"
"41890","SSI_1160270775",393,3,7,316,"216",0,4198,"1052_TAI_NEU_XX"
"41894","SSI_1160270775",393,3,8,320,"1697",0,740,"1010_IEO_DIS_MD"
"41898","SSI_1160270775",393,3,9,324,"1487",0,6937,"1085_ITS_FEA_XX"
"41902","SSI_1160270775",393,3,10,328,"3905",0,5443,"1067_IWL_ANG_XX"
"41906","SSI_1160270775",393,3,11,332,"1042",0,3202,"1040_IOM_NEU_XX"
"41910","SSI_1160270775",393,3,12,336,"1548",0,4696,"1058_MTI_NEU_XX"
"41914","SSI_1160270775",393,3,13,340,"977",0,4945,"1061_MTI_ANG_XX"
"41918","SSI_1160270775",393,3,14,344,"1048",0,5194,"1064_IWL_NEU_XX"
"41922","SSI_1160270775",393,3,15,348,"1205",0,989,"1013_TIE_HAP_XX"
"41926","SSI_1160270775",393,3,16,352,"397",0,2953,"1037_TIE_ANG_XX"
"41930","SSI_1160270775",393,3,17,356,"931",0,2455,"1031_IEO_DIS_LO"
"41934","SSI_1160270775",393,3,18,360,"1467",0,6439,"1079_DFA_FEA_XX"
"41938","SSI_1160270775",393,3,19,364,"904",0,1985,"1025_TAI_HAP_XX"
"41942","SSI_1160270775",393,3,20,368,"1364",0,7186,"1088_TSI_HAP_XX"
"41946","SSI_1160270775",393,3,21,372,"1734",0,1238,"1016_TIE_FEA_XX"
"41950","SSI_1160270775",393,3,22,376,"444",0,2704,"1034_TIE_NEU_XX"
"41954","SSI_1160270775",393,3,23,380,"1779",0,3949,"1049_IWW_ANG_XX"
"41958","SSI_1160270775",393,3,24,384,"1353",0,5692,"1070_ITH_NEU_XX"
"41962","SSI_1160270775",393,3,25,388,"1054",0,491,"1006_WSI_DIS_XX"
"41966","SSI_1160270775",393,3,26,392,"1630",0,2234,"1028_TAI_FEA_XX"
"41970","SSI_1160270775",393,3,27,396,"965",0,7435,"1091_TSI_FEA_XX"
"41974","SSI_1160270775",393,3,28,400,"656",0,740,"1010_IEO_DIS_MD"
"41978","SSI_1160270775",393,3,29,404,"864",0,4447,"1055_TAI_ANG_XX"
"41982","SSI_1160270775",393,3,30,408,"963",0,242,"1003_WSI_SAD_XX"
"41986","SSI_1160270775",393,3,31,412,"1020",0,6190,"1076_DFA_NEU_XX"
"41990","SSI_1160270775",393,3,32,416,"1473",0,3700,"1046_IWW_NEU_XX"
"41994","SSI_1160270775",393,3,33,420,"1898",0,3451,"1043_IOM_ANG_XX"
"42007","SSI_1160273818",402,1,91,4,"6760",0,7443,"ANG_HI_practice"
"42008","SSI_1160273818",402,1,91,5,"13676",1,7443,"ANG_HI_practice"
"42012","SSI_1160273818",402,1,92,9,"2680",0,7444,"SAD_MD_practice"
"42016","SSI_1160273818",402,1,1,13,"4553",0,3758,"1047_IEO_SAD_LO"
"42020","SSI_1160273818",402,1,2,17,"1674",0,2264,"1028_ITS_FEA_XX"
"42024","SSI_1160273818",402,1,3,21,"729",0,4505,"1056_IEO_DIS_LO"
"42028","SSI_1160273818",402,1,4,25,"2744",0,798,"1010_TSI_SAD_XX"
"42032","SSI_1160273818",402,1,5,29,"11513",0,4007,"1050_IEO_ANG_LO"
"42036","SSI_1160273818",402,1,6,33,"1523",0,4256,"1053_IEO_FEA_LO"
"42040","SSI_1160273818",402,1,7,37,"291",0,6995,"1086_MTI_FEA_XX"
"42044","SSI_1160273818",402,1,8,41,"329",0,4754,"1059_TIE_NEU_XX"
"42048","SSI_1160273818",402,1,9,45,"806",0,1047,"1013_TSI_DIS_XX"
"42052","SSI_1160273818",402,1,10,49,"541",0,2015,"1025_ITS_HAP_XX"
"42056","SSI_1160273818",402,1,11,53,"1305",0,5501,"1068_IOM_ANG_XX"
"42060","SSI_1160273818",402,1,12,57,"3826",0,5750,"1071_IWW_NEU_XX"
"42064","SSI_1160273818",402,1,13,61,"843",0,7244,"1089_IWL_HAP_XX"
"42068","SSI_1160273818",402,1,14,65,"725",0,549,"1007_ITH_DIS_XX"
"42072","SSI_1160273818",402,1,15,69,"789",0,2762,"1034_TSI_FEA_XX"
"42076","SSI_1160273818",402,1,16,73,"1343",0,1766,"1022_DFA_FEA_XX"
"42080","SSI_1160273818",402,1,17,77,"341",0,6995,"1086_MTI_FEA_XX"
"42084","SSI_1160273818",402,1,18,81,"236",0,6497,"1080_TAI_FEA_XX"
"42088","SSI_1160273818",402,1,19,85,"1264",0,3509,"1044_IEO_HAP_LO"
"42092","SSI_1160273818",402,1,20,89,"409",0,6248,"1077_TAI_HAP_XX"
"42096","SSI_1160273818",402,1,21,93,"803",0,3011,"1037_WSI_HAP_XX"
"42100","SSI_1160273818",402,1,22,97,"859",0,3260,"1040_WSI_FEA_XX"
"42104","SSI_1160273818",402,1,23,101,"323",0,4505,"1056_IEO_DIS_LO"
